GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California",6657,459,4054,786,529,386,13,21,1086,354,52,62,638,419,285,151,158,117,127,102
1400000US06073013411,06073013411,"Census Tract 134.11, San Diego County, California",4687,450,3122,438,93,90,29,41,559,193,13,23,640,399,231,145,130,113,101,92
1400000US06073013412,06073013412,"Census Tract 134.12, San Diego County, California",4656,342,3095,374,81,89,0,132,841,235,0,132,419,240,220,114,86,59,134,77
1400000US06073013413,06073013413,"Census Tract 134.13, San Diego County, California",7138,630,4313,688,449,374,7,12,1418,331,84,92,604,376,263,190,64,65,199,173
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California",6115,610,3882,564,107,103,53,86,1166,513,104,141,677,375,126,91,49,50,77,77
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California",1356,192,894,208,0,132,0,132,338,174,0,132,65,55,59,57,21,37,38,46
1400000US06073013416,06073013416,"Census Tract 134.16, San Diego County, California",3590,253,2481,420,231,298,0,132,316,89,0,132,365,182,197,111,49,48,148,103
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California",2494,288,1435,397,358,380,0,132,142,111,0,132,531,273,28,46,0,132,28,46
1400000US06073013418,06073013418,"Census Tract 134.18, San Diego County, California",5557,541,3565,620,123,124,0,132,877,228,164,164,648,367,180,125,14,25,166,123
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",6994,508,4286,494,462,203,82,63,1134,239,0,132,328,170,702,263,180,130,522,221
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",4798,515,3753,484,520,233,20,34,69,62,0,132,235,167,201,123,68,66,133,103
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",3485,279,2451,378,367,215,0,132,277,205,0,132,267,143,123,95,17,28,106,88
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",4587,308,3788,375,294,197,31,40,215,112,0,132,115,86,144,91,29,36,115,73
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",2831,344,2030,363,260,191,21,35,57,108,0,132,291,196,172,124,40,51,132,110
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",5032,360,4194,365,522,162,16,18,190,87,0,132,40,32,70,79,19,30,51,71
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",6255,418,5248,455,570,352,20,32,185,99,0,132,138,143,94,78,41,48,53,62
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",5197,511,4641,500,122,103,19,30,95,91,24,36,73,50,223,202,58,45,165,196
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",5695,393,4851,451,180,136,49,56,372,205,0,132,37,34,206,122,52,54,154,105
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",2565,229,2163,198,97,136,21,22,205,228,0,132,21,22,58,52,8,15,50,51
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",4791,421,3033,343,694,229,62,84,219,123,336,286,285,179,162,122,15,27,147,120
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",4789,390,3738,364,436,154,82,99,85,46,0,132,223,135,225,112,10,17,215,111
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",2680,379,2005,474,232,161,86,131,119,89,0,132,159,116,79,95,47,75,32,50
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",3818,288,2352,372,478,241,48,38,602,236,0,132,169,130,169,138,72,119,97,67
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",3463,369,2223,405,506,206,0,132,357,146,0,132,261,155,116,101,0,132,116,101
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",4273,506,2708,498,871,236,32,41,256,185,66,114,139,100,201,140,35,34,166,136
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",3574,435,2635,469,458,180,0,132,322,122,0,132,103,77,56,37,12,19,44,32
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",3665,368,1952,541,997,530,0,132,257,221,131,143,328,174,0,132,0,132,0,132
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",4982,551,3026,713,437,165,56,73,453,226,89,135,772,328,149,99,10,15,139,98
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",4188,377,2929,438,285,175,0,132,421,128,0,132,305,188,248,130,14,23,234,127
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",4207,382,2671,466,422,182,51,66,555,152,0,132,329,291,179,113,32,36,147,104
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",4239,505,3112,747,243,211,14,22,76,80,81,69,515,344,198,158,52,61,146,133
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",4434,484,2481,608,1085,403,0,132,344,260,75,115,286,218,163,95,80,63,83,72
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",5822,369,3925,404,696,258,39,44,394,97,0,132,528,228,240,145,83,94,157,112
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",3462,349,2684,348,198,124,0,132,136,53,28,43,278,179,138,94,56,60,82,62
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",3120,395,2185,403,557,162,46,46,108,102,0,132,128,108,96,81,31,31,65,76
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",3729,380,2476,403,525,198,75,84,332,224,52,81,88,65,181,85,94,69,87,59
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",4396,513,3456,601,444,221,0,132,107,74,0,132,170,189,219,153,0,132,219,153
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",4264,280,2895,320,444,243,0,132,396,139,0,132,145,125,384,215,32,36,352,215
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",7033,381,5398,475,490,237,7,13,486,175,0,132,306,246,346,254,17,27,329,254
1400000US06073014801,06073014801,"Census Tract 148.01, San Diego County, California",5914,574,4173,431,557,175,0,132,399,199,42,61,343,229,400,202,60,49,340,192
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",5030,545,4240,546,30,48,0,132,464,160,0,132,183,147,113,107,51,51,62,74
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",4571,409,3720,457,322,329,0,132,276,181,0,132,132,100,121,91,47,70,74,57
1400000US06073014900,06073014900,"Census Tract 149, San Diego County, California",7152,649,6052,634,162,85,31,48,189,128,0,132,492,211,226,136,0,132,226,136
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",5155,657,3958,625,98,132,43,46,259,234,10,17,494,225,293,162,66,80,227,134
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",4714,382,4003,405,269,230,0,132,107,69,17,28,158,163,160,116,0,132,160,116
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",3419,316,2975,316,56,61,0,132,101,76,16,27,82,98,189,157,18,20,171,153
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",3108,505,2071,466,265,291,0,132,108,94,446,447,189,140,29,43,0,132,29,43
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",3979,338,3440,373,44,31,65,60,171,105,0,132,132,117,127,94,105,92,22,22
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",2444,193,2228,226,19,30,40,60,75,83,0,132,53,66,29,32,0,132,29,32
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",7813,737,6485,841,533,396,0,132,258,122,21,35,274,214,242,119,64,56,178,103
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",5640,483,5098,494,98,113,9,16,32,28,0,132,134,123,269,179,27,31,242,168
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",2437,158,2193,220,24,37,0,132,57,43,0,132,34,47,129,125,0,132,129,125
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",4390,563,4113,495,63,105,7,12,39,33,0,132,59,49,109,127,0,132,109,127
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",2616,290,2258,324,61,73,142,112,24,25,0,132,54,66,77,89,22,24,55,85
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",5362,494,4436,548,121,129,23,25,237,132,0,132,332,229,213,160,23,57,190,152
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",2361,247,1863,216,39,63,6,9,92,86,106,153,169,210,86,75,10,16,76,74
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",5213,666,2944,464,895,337,56,68,559,411,0,132,399,248,360,229,60,79,300,202
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",5712,850,3873,741,651,273,61,59,208,88,206,254,594,299,119,76,0,132,119,76
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",3720,415,3038,443,110,95,0,132,74,64,0,132,409,232,89,63,24,39,65,48
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",3129,374,2103,423,342,232,65,84,233,167,0,132,230,145,156,116,0,132,156,116
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",4993,1205,3179,831,384,249,0,132,460,250,0,132,826,499,144,96,42,40,102,90
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",3196,378,1999,453,581,349,19,31,108,117,0,132,312,219,177,133,8,12,169,133
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",5137,1039,4068,1159,317,183,24,41,170,96,0,132,420,208,138,89,33,41,105,75
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",2716,321,2353,373,0,132,0,132,86,86,0,132,203,229,74,72,23,27,51,66
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",5294,389,4798,423,46,49,21,29,123,87,0,132,127,98,179,114,34,56,145,97
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",5962,461,5070,512,91,55,102,103,109,81,0,132,125,134,465,318,49,67,416,312
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",2908,392,2269,384,235,91,19,24,104,59,46,58,114,126,121,77,87,70,34,29
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",4734,409,3495,444,395,142,0,132,281,132,0,132,259,115,304,135,8,13,296,134
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",4740,451,3401,529,389,298,11,17,169,65,22,34,546,300,202,121,101,69,101,89
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",5289,515,4429,542,85,99,8,13,249,146,18,28,333,278,167,95,0,132,167,95
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",6131,521,5238,485,227,273,16,25,199,123,3,9,307,232,141,104,41,49,100,87
1400000US06073016501,06073016501,"Census Tract 165.01, San Diego County, California",9006,616,7177,657,721,465,54,58,276,147,114,98,216,153,448,260,148,122,300,195
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",5688,416,4876,476,318,213,12,20,76,78,0,132,269,184,137,131,0,132,137,131
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",7198,490,6244,487,48,52,17,27,320,154,0,132,180,184,389,188,93,100,296,169
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",3198,280,3039,328,0,132,26,42,36,61,12,20,58,79,27,48,0,132,27,48
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",6491,412,5499,457,11,17,12,22,75,87,0,132,261,157,633,325,211,232,422,291
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",2593,199,2500,217,0,132,0,132,21,36,0,132,41,51,31,35,11,18,20,30
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",5328,339,4648,334,77,71,59,41,183,80,0,132,56,44,305,209,54,39,251,199
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",4329,315,3963,379,0,132,0,132,113,148,0,132,0,132,253,151,34,37,219,130
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",5809,349,5055,375,39,35,116,104,150,68,0,132,290,134,159,92,4,14,155,91
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",1736,154,1601,188,0,132,0,132,135,150,0,132,0,132,0,132,0,132,0,132
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",4244,525,3096,386,775,816,0,132,147,90,0,132,110,103,116,82,46,53,70,65
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",3565,987,2546,708,223,109,168,205,121,108,0,132,384,204,123,55,11,17,112,55
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",3998,382,3124,302,212,142,40,35,219,121,8,14,65,63,330,194,70,88,260,166
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",2962,287,2592,311,40,49,0,132,206,201,0,132,35,44,89,62,29,35,60,47
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",8101,512,6733,537,296,206,33,38,191,137,0,132,557,330,291,259,0,132,291,259
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",7374,1011,6304,1062,238,308,14,23,72,83,0,132,287,216,459,289,116,159,343,247
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",6863,399,6505,393,0,132,0,132,99,149,0,132,68,56,191,155,64,74,127,115
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",7150,524,6798,532,15,24,60,42,67,55,0,132,96,90,114,93,0,132,114,93
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",4158,395,3173,397,11,18,51,42,8,13,4,13,377,330,534,278,0,132,534,278
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",6897,419,6393,442,21,34,40,66,86,69,0,132,79,86,278,253,136,211,142,125
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",5146,410,4274,531,70,68,15,24,88,64,0,132,244,194,455,233,88,98,367,202
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",2822,204,2605,236,40,67,0,132,0,132,0,132,56,62,121,117,11,17,110,116
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",4079,235,3435,329,347,378,31,37,149,197,13,21,43,62,61,58,0,132,61,58
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",7682,645,6456,589,188,300,135,120,137,110,43,50,222,168,501,271,95,137,406,241
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",1832,226,1261,217,0,132,448,157,28,33,0,132,36,53,59,56,0,132,59,56
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",2965,162,2467,256,131,202,0,132,222,145,0,132,69,98,76,66,0,132,76,66
1400000US06073017007,06073017007,"Census Tract 170.07, San Diego County, California",8823,391,7649,506,46,45,149,231,601,196,0,132,36,34,342,256,42,40,300,250
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",3788,340,3330,367,33,50,13,20,253,89,0,132,48,55,111,78,0,132,111,78
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",3162,181,2706,175,0,132,0,132,242,106,0,132,60,45,154,104,44,55,110,93
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",2492,217,2302,221,0,132,9,14,137,52,0,132,44,53,0,132,0,132,0,132
